query_id,query,query_type,query_source,primary_category,gold_doc_id,gold_section_id,top1_doc_id,top1_section_id,rank_of_gold_section,rank_of_gold_doc,matched_section,matched_doc,latency_ms
85dab45c-c097-42ae-8f7d-a00164d2ac97,Does the self-normalized importance sampling estimator converge to $\mu$ with probability 1?,extractive,text,stat.ML,2408.07372v2,6,2408.07372v2,6,1,1,True,True,529.2
86229b7c-1a0c-4bc1-931d-fc7e480b7fcb,What advancements does RMS-ControlNet offer over previous text-to-audio models?,abstractive,text-image,cs.SD,2408.11915v2,18,2408.11915v2,18,1,1,True,True,366.7
867eed53-0bf0-431c-a339-38dac2beb55b,Is the voltage difference higher in a sphere or an oblate spheroid?,extractive,text-table-image,cond-mat.soft,2412.20570v1,11,2412.20570v1,13,7,1,True,True,414.0
86997f53-2801-4007-a0e4-de847455b000,How does inheritance affect access to member variables in object-oriented programming?,abstractive,text-table-image,cs.SE,2410.01999v4,20,2410.01999v4,20,1,1,True,True,372.0
871857f1-325a-4b40-8f66-3f52c49497d7,What is the continual monotone histogram query problem?,abstractive,text,cs.DS,2411.03299v2,8,2411.03299v2,8,1,1,True,True,433.0
8737f4aa-1eaa-454a-9c6f-e3101d3af502,How do Virtual Imaging Trials (VITs) offer advantages over traditional clinical trials in medical imaging?,abstractive,text,eess.IV,2404.11221v4,1,2404.11221v4,1,1,1,True,True,378.6
8768bf80-d72f-4b04-a009-23d518d7835c,Is there only one possible relative position between generic hyperplane sections and polar curves for normal surface germs with fixed homeomorphism class?,extractive,text,math.AG,2407.14265v2,2,2407.14265v2,2,1,1,True,True,379.4
87856189-29a8-4104-a8e1-c0af6a849833,How do existing methods like signal injection compare with newer approaches for estimating line impedance?,abstractive,text-image,cs.SY,2410.14077v2,1,2410.14077v2,0,2,1,True,True,358.8
87a20392-0eff-40d8-b720-9fbc9a12966e,Does the application scenario involve generating textual and visual embeddings?,extractive,text,cs.DB,2407.02994v3,6,2410.08642v2,4,2,2,True,True,372.8
87d6988d-8606-423d-aa34-1ad513b9a50b,Is a network with $p=0$ in the Watts-Strogatz model regular or random?,extractive,text-image,q-bio.NC,2409.09862v3,38,2409.09862v3,38,1,1,True,True,245.9
88171f15-8cec-409d-b348-be886da7aa7a,What role does concentration play in estimating circular variables like $\mu$?,abstractive,text-table,math.ST,2412.06343v3,6,2412.06343v3,6,1,1,True,True,419.3
881ec87c-d100-46de-82a7-dd02a7a91d5d,Why is stress testing important for financial strategies?,abstractive,text-table-image,q-fin.TR,2401.03305v2,14,2401.03305v2,14,1,1,True,True,434.9
88515038-da45-46a0-96b5-e1991a7d9024,How does the implementation of FACT influence agent truthfulness in federated learning?,abstractive,text,cs.GT,2405.13879v3,9,2405.13879v3,2,10,1,True,True,358.2
88c7356b-c189-4bb2-8895-19edae081ac9,What impact does training data bias have on generative chemical language models like GP-MOLFORMER?,abstractive,text,q-bio.BM,2405.04912v2,7,2405.04912v2,7,1,1,True,True,399.1
892afe20-b62f-40c7-998c-a54becb9b1d1,Does the proportion of liquidated collateral asset vary depending on the DeFi protocol?,extractive,text,q-fin.RM,2412.00710v2,5,2412.00710v2,5,1,1,True,True,371.1
894de753-009d-4130-ae1c-e41245817bb6,How did the collapse of Silicon Valley Bank highlight issues with HtM accounting?,abstractive,text,q-fin.RM,2407.03285v2,1,2407.03285v2,1,1,1,True,True,371.0
89e1e041-15c0-440e-b935-ecf379b5e0ab,Is there a mean-reverting behavior observed in the wind direction at Sotavento Wind Farm?,extractive,text-image,math.ST,2412.06343v3,7,2412.06343v3,7,1,1,True,True,382.4
8a7b90a0-79b8-4133-965d-6be6e4281f65,"How do $\mathcal{M}, \mathcal{N}$-adhesive categories extend the concept of (quasi)adhesivity?",abstractive,text,cs.LO,2401.12638v7,0,2401.12638v7,1,2,1,True,True,261.4
8aa884c1-7102-4fe5-839c-2f8b7337f639,Why are quantum algorithms advantageous for studying compressed Hamiltonians?,abstractive,text,quant-ph,2409.12237v2,0,2411.10511v4,2,6,2,True,True,499.2
8b0c6dc2-ffd5-4977-a56b-63c19f0c5e71,At what temperature does the validity of generated molecules remain consistently high?,extractive,text-image,q-bio.BM,2405.04912v2,19,2405.04912v2,19,1,1,True,True,369.8
8b2df3d4-077d-4e7c-bda5-0a3f1834d9cd,Does the RSI range from 0 to 100?,extractive,text,q-fin.CP,2412.15448v2,12,2412.15448v2,12,1,1,True,True,536.7
8c23e599-69df-4703-916e-5140645f852a,What are the benefits of using a perturbed cosine router in language modeling tasks compared to a vanilla cosine router?,abstractive,text-table,stat.ML,2405.14131v3,7,2405.14131v3,7,1,1,True,True,399.4
8c270ba7-7698-4fe5-82dc-4790162878e0,How does the SmoothInfo method improve upon traditional fractal dimension calculation techniques?,abstractive,text-table,cs.CV,2410.11774v2,16,2410.11774v2,16,1,1,True,True,398.0
8c690741-29a4-4e57-9508-eaf50a5b9e55,How might financial instruments be used to promote ecosystem restoration?,abstractive,text,econ.GN,2404.14041v2,0,2404.14041v2,0,1,1,True,True,376.2
8d266054-4960-425d-99c4-52c6b7b75597,"Why is surface tension traditionally considered necessary for pattern selection, and how is this challenged?",abstractive,text-image,nlin.PS,2411.03001v2,0,2411.03001v2,0,1,1,True,True,526.9
8dd385b1-4a31-494d-8e69-568c61ce315c,What does it mean for two cuts to be compatible in terms of their intersections?,abstractive,text,math.GT,2408.06994v2,4,2408.06994v2,6,2,1,True,True,399.2
8e75286c-7562-4134-a5c5-1c8165b93d26,What is a grading-restricted vertex algebra?,abstractive,text,math.QA,2408.16309v2,2,2408.16309v2,2,1,1,True,True,398.7
8f2f108d-8edf-4111-81aa-8dc5bf8211a2,Does the VDF-RLS algorithm maintain stable resistance estimation after excitation ceases?,extractive,text-table-image,cs.SY,2410.14077v2,8,2410.14077v2,8,1,1,True,True,372.9
8f3a7fa9-0cb3-43be-ac6e-94332e4bf3c0,How does the resolution of mesh affect the performance of VO NURBS versus standard NURBS?,abstractive,text-image,math.NA,2409.15621v2,17,2409.15621v2,17,1,1,True,True,388.7
8f4a014b-e63d-4682-8eb6-880033cc9f10,Why might researchers choose constrained D-optimal sampling over other strategies?,abstractive,text,stat.CO,2410.20606v3,0,2410.20606v3,1,2,1,True,True,354.5
8f72501b-f5dc-4017-8311-4e7b80bd568c,Which future experiment could potentially probe the diffuse flux of boosted relic neutrinos?,abstractive,text-image,hep-ph,2405.14946v2,1,2405.14946v2,2,3,1,True,True,372.5
8fb3c7b7-f79c-4e34-84da-c186154b3e93,How does JWST/NIRSpec contribute to understanding young protostars?,abstractive,text,astro-ph.SR,2410.11095v2,0,2410.11095v2,0,1,1,True,True,392.6
911d66e9-71a0-4607-920e-fe499f57de5e,How does UPD differ from traditional multiple-choice question answering for LMMs?,abstractive,text,cs.CV,2403.20331v2,0,2403.20331v2,0,1,1,True,True,401.4
9130c9a4-3c0d-4fb4-a648-9357679b990d,What is the purpose of the varying-order-based NURBS discretization method?,abstractive,text,math.NA,2409.15621v2,12,2409.15621v2,9,3,1,True,True,396.6
91a1525d-378b-4ee5-accf-d1a114ad75ca,What are some characteristics of the Normal Inverse Gaussian (NIG) distribution that are relevant for moment evaluation?,abstractive,text-image,econ.EM,2410.23587v3,15,2410.23587v3,3,3,1,True,True,369.4
935fb7f6-48ce-44b6-942d-1bff82ff5f03,How do researchers study gene expression patterns during embryogenesis?,abstractive,text,q-bio.TO,2401.02564v2,1,2401.02564v2,1,1,1,True,True,386.7
93b5e0aa-fc8a-46ef-85ff-cacbe207adcc,Has vector quantization been applied in both generative and discriminative tasks?,extractive,text,eess.IV,2403.13015v2,2,2403.13015v2,2,1,1,True,True,355.6
93f438fb-df60-4443-8822-3cb31b9e4c38,What is the Bouc-Wen-Simon-Hunt-Crossley Collision Law used for in mechanical engineering?,extractive,text-image,physics.class-ph,2410.08147v8,5,2410.08147v8,0,5,1,True,True,370.0
94b0e85f-7737-44f1-97be-34d34bcd9720,Why is a quadratic function used for approximating short-term implied volatility?,abstractive,text,q-fin.PR,2401.03776v8,7,2401.03776v8,7,1,1,True,True,368.2
95c94231-9276-48c1-9b6b-1a0954dab59a,How are bounds on welfare differences used to identify optimal policy?,abstractive,text,econ.EM,2403.00422v2,11,2407.17037v2,6,4,2,True,True,397.1
96356cf3-afe2-4230-b1f3-d7caa31c1fde,What is the best performing method for audio inpainting at a gap length of 10 ms?,extractive,text-image,eess.AS,2403.04433v3,8,2403.04433v3,1,,1,False,True,412.1
96b3a0bc-9c08-46f2-9faf-b4c5b0361278,Does the decay width for $\Sigma_{b}^{* 0} \rightarrow \Sigma_{c}^{+} e \bar{\nu}_{e}$ differ from that of $\Sigma_{b}^{* 0} \rightarrow \Sigma_{c}^{+} \mu \bar{\nu}_{\mu}$?,extractive,text-table-image,hep-ph,2410.11074v3,6,2410.11074v3,6,1,1,True,True,393.9
96ec912c-81f3-4226-a81e-dd62a9eac72c,Does MARFA aim to provide molecular spectra flexibly and precisely?,extractive,text,astro-ph.EP,2411.03418v4,8,2411.03418v4,18,2,1,True,True,377.3
9aa80820-6841-4a29-8bc1-fff4b6e64624,Is there a comparison of neural network predictions and Monte Carlo estimations for two different dates?,extractive,text-image,q-fin.CP,2406.02319v2,22,2406.02319v2,22,1,1,True,True,375.3
9ace0239-0b7e-478a-af20-306c96a0ccc4,Are containers useful for addressing software reproducibility issues in data analysis?,extractive,text,q-bio.OT,2408.09344v2,6,2408.09344v2,6,1,1,True,True,530.2
9b0b401a-97f1-446b-ad42-6589049d1725,Is Wei-Shi Zheng a professor at Sun Yat-sen University?,extractive,text-image,eess.SP,2402.09444v3,24,2402.09444v3,24,1,1,True,True,401.9
9b2f0a81-f8c3-48ec-aec6-d215624cba3c,What is the significance of Euler's proof regarding the sum of reciprocals of primes?,abstractive,text,math.GM,2403.04768v3,1,2403.04768v3,1,1,1,True,True,422.6
9c6ea554-8522-4745-bcd4-5794b8526dc9,What is conformal prediction?,abstractive,text,stat.ME,2406.18052v3,11,2406.08366v2,6,3,3,True,True,382.8
9da5453e-879c-44eb-a755-74a28ab9fa3f,How does the concept of disks relate to matchings between two point sets?,abstractive,text,cs.CG,2403.08977v2,0,2403.08977v2,2,2,1,True,True,367.8
9dd09779-a368-4e11-bbb4-d21ef3d52449,What is the objective of the single target location power enhancement problem?,abstractive,text,cs.IT,2412.18817v2,7,2412.18817v2,4,2,1,True,True,402.9
9e499855-13ff-403f-b34f-2e33e78981eb,Does block affine-identifiability imply block-identifiability?,extractive,text,cs.LG,2409.02772v2,33,2409.02772v2,17,2,1,True,True,515.5
9e6f8681-0ee6-46ef-8a23-7f7ab0aea645,What is the functional quantile autocovariance?,extractive,text,stat.ME,2405.04904v2,3,2405.04904v2,3,1,1,True,True,381.9
9ed7864a-1e72-4e8d-b12e-c8711267c83b,What are some challenges faced in CDI diffraction patterns at FELs?,abstractive,text,physics.optics,2409.07413v5,29,2409.07413v5,0,3,1,True,True,382.8
9f256e4c-2008-4de5-9129-4dc5b1afe0f3,What are the key features and benefits of the Dareplane software platform for BCI research?,abstractive,text-table-image,q-bio.OT,2408.01242v3,1,2408.01242v3,0,2,1,True,True,424.9
9f53a6f2-b719-49df-8fb6-34eb4fa5e076,What is the downlink throughput at 40 meters altitude?,extractive,text-table-image,cs.IT,2411.09666v2,10,2411.09666v2,10,1,1,True,True,372.5
9fb4a042-9ec4-43e3-97b7-2ebecbfe667b,Do existing Vietnamese summarization datasets use titles and abstracts as summaries?,extractive,text,cs.CL,2406.15888v2,10,2406.15888v2,10,1,1,True,True,368.7
a125bd43-9722-49da-936a-01af774cad54,How does the RiLACS test martingale improve hypothesis testing for election audits?,abstractive,text-image,stat.ME,2410.16076v3,11,2410.16076v3,11,1,1,True,True,371.2
a1ac5079-74a8-44f1-b360-f4a38c7a762c,What issue does zero-masking cause in multi-scale Vision Transformers (ViTs)?,abstractive,text-image,eess.IV,2407.14651v3,5,2407.14651v3,5,1,1,True,True,439.3
a1b05c92-ae3e-436a-885d-2fb81760783b,How are monomials identified uniquely in generating the operator matrix?,abstractive,text,nlin.CD,2409.14246v2,5,2409.14246v2,5,1,1,True,True,382.5
a30c73f5-baa4-4ae5-b226-56df14053392,What is a non-autonomous delay differential equation?,extractive,text,math.DS,2411.11402v4,0,2411.11402v4,17,3,1,True,True,376.3
a3b745fb-7cd2-44d6-9dd8-379518e7cfcc,Is the number of bad triangles always less than or equal to the number of chargeable triangles for any vertex?,extractive,text,cs.DS,2404.17509v2,17,2404.17509v2,17,1,1,True,True,393.3
a416c0fa-52e2-4082-8ec0-3331e4f608e4,Why is analyzing coupled ODE systems important for studying biological models like those of zebrafish?,abstractive,text,q-bio.TO,2411.15293v2,3,2411.15293v2,6,2,1,True,True,537.7
a4190309-0126-4c0b-a010-119d1b10ee04,What are Rees valuations and how do they relate to rational powers of ideals?,abstractive,text,math.AC,2402.12350v3,1,2402.12350v3,1,1,1,True,True,532.2
a4854f1b-cb55-4c86-9c69-89b7394addf3,Is it known if every $\mathcal{C}^{0}$-small contactomorphism has a path connecting it to identity?,extractive,text,math.SG,2411.19887v2,8,2411.19887v2,8,1,1,True,True,533.7
a511a697-8139-446c-b541-38fc89de1863,Are spurious measurements introduced in high gradient locations?,extractive,text-image,stat.ME,2410.22824v2,5,2410.22824v2,5,1,1,True,True,426.0
a5c6b6dc-c7a9-4de0-8e14-b64de888b83e,How is pure linear polarization achieved for light near 405 nm?,abstractive,text,cond-mat.quant-gas,2403.18677v2,5,2403.18677v2,4,2,1,True,True,387.1
a66eb1fb-3254-442c-ad2e-b3ed71b37e09,What are potential applications of understanding branch length inconsistencies under the multispecies coalescent model?,abstractive,text-image,q-bio.PE,2407.02634v3,4,2407.02634v3,1,9,1,True,True,397.2
a67c14c3-e33b-4bbc-9dd5-da246e9bd038,Is the beta-Poisson approximation valid for all values of \(\beta\) and \(\alpha\)?,extractive,text,q-bio.PE,2404.00822v2,12,2404.00822v2,12,1,1,True,True,247.6
a6c723b4-b7c7-4269-b1bb-1e245f433ff5,"What does ""J-AM-NoSpec-epsilon"" refer to in terms of program counter (pc) conditions?",extractive,text-image,cs.PL,2405.10089v2,46,2410.15824v2,29,,2,False,True,357.2
a7ca3059-44f6-468b-a40f-45442bd3bcc7,What is the main idea behind LEO in meta-learning?,abstractive,text,stat.ML,2410.05454v2,16,2410.05454v2,16,1,1,True,True,358.0
a9d5d122-e858-4ad2-84df-8ed387840df5,What is the principle behind 3-gamma PET imaging and how does it enhance oncology imaging?,abstractive,text-image,physics.med-ph,2407.18337v4,1,2407.18337v4,1,1,1,True,True,722.7
ac9aaf2c-7e56-46a0-ab31-9823e949e91f,Is FAST a hybrid simulator?,extractive,text,cs.AR,2403.04635v2,29,2403.04635v2,29,1,1,True,True,514.7
ad04523d-ab6c-414d-9c58-5ed28d2fbe86,How does transforming measurements into the dq coordinate frame aid in impedance estimation?,abstractive,text,cs.SY,2410.14077v2,0,2410.14077v2,0,1,1,True,True,393.7
ad274b6e-0135-4500-8e27-700e930e01ee,Can constraint violation terms $C^{\alpha}$ be avoided by changing spin supplementary conditions?,extractive,text,gr-qc,2406.10343v4,15,2412.14918v3,14,2,2,True,True,402.3
ad42be9e-50bf-4872-a7a5-01fa02b57084,Are there more than two primes satisfying the equation \(y \ln p=2 n \pi+\gamma\)?,extractive,text,math.GM,2403.04768v3,2,2403.04768v3,2,1,1,True,True,372.3
adda272d-9499-4dc2-a1e0-68969915b916,What institutional factors were investigated to see if they correlated with school admission reforms?,abstractive,text,econ.GN,2402.04429v3,9,2402.04429v3,9,1,1,True,True,414.8
b05ded61-c3d2-4c72-814f-03fa86e94f5a,What are examples of general words that describe diagnostic procedures without mentioning surgery?,abstractive,text,eess.AS,2406.13337v3,33,2406.13337v3,33,1,1,True,True,521.0
b0a0059f-6ea5-406b-95dc-5268a75f01aa,What analogy is used to justify the scalability assumption in economics?,abstractive,text,econ.GN,2412.00886v2,8,2412.00886v2,8,1,1,True,True,392.5
b1e4c767-c973-49fc-94a5-9892925297d1,Is there any model that fully denies all loan requests?,extractive,text-image,cs.AI,2411.11853v3,20,2411.11853v3,11,3,1,True,True,524.1
b1fc9796-a0cb-401a-bea9-a4104cf20497,Is it challenging to quantify the landscape for high-dimensional oscillatory systems accurately using classical energy landscape theory?,extractive,text,q-bio.QM,2401.06959v2,0,2401.06959v2,1,2,1,True,True,363.7
b28ae2dd-9ad8-4f68-b155-598d39965a21,How can the Hilbert transform be generalized for use on graphs?,abstractive,text,eess.SP,2412.18501v3,0,2412.18501v3,8,3,1,True,True,378.2
b2a84f67-2f0b-476b-817e-ea19f0bf9493,What is a well-behaved rDFA?,extractive,text,cs.FL,2402.13385v2,27,2402.13385v2,21,3,1,True,True,409.8
b329d76e-86b9-41a7-9a51-31e7ed08f0bf,Do surface melting points occur at lower temperatures than core melting points in Fe nanoclusters?,extractive,text,physics.atm-clus,2409.02293v3,0,2409.02293v3,0,1,1,True,True,385.8
b38c1d96-6a0c-4e01-be0f-fa48f65f268a,What role does the parameter $\beta$ play in optimizing computational performance for vortex filament models?,abstractive,text-table-image,physics.comp-ph,2406.07366v2,0,2406.07366v2,0,1,1,True,True,392.9
b3fa82da-bef1-4ec5-8e1c-121f45ccd450,How are events encoded in a given time interval?,abstractive,text,q-fin.TR,2408.02322v2,6,2408.02322v2,6,1,1,True,True,247.1
b4595669-6205-48df-8fe6-c4a26a0ddfad,Can a PoS protocol regain liveness once an honest majority is restored?,extractive,text,cs.GT,2409.08951v2,23,2409.08951v2,23,1,1,True,True,357.0
b4a46d6b-ad36-4014-b05c-b60d8c8f4da0,How do the Naive Serial Dictatorship and Linear Exchange methods differ in terms of matching outcomes for children and homes?,abstractive,text-table,econ.TH,2411.12860v4,11,2411.12860v4,11,1,1,True,True,393.8
b4fe4430-adef-443f-92f2-2dce84650328,What are some examples of task-specific prompts used in different audio classification tasks?,abstractive,text-table-image,cs.SD,2501.00398v2,12,2501.00398v2,12,1,1,True,True,246.6
b5c39492-ac11-42c4-a1ef-060a02ae6dea,Is Giannis Antetokounmpo slightly better near the basket compared to LeBron James?,extractive,text-image,stat.ME,2411.07984v2,13,2411.07984v2,13,1,1,True,True,375.7
b5ea38df-b139-4a1a-be0d-e2ad8b203ce1,In what way do informational spillovers affect decisions about continuing or abandoning research?,abstractive,text,econ.GN,2412.03227v2,4,2412.03227v2,4,1,1,True,True,395.8
b62dad21-a36a-41c9-8a9d-cb65353828bb,Which model shows superior results in histone modification tasks?,extractive,text-table,cs.LG,2411.02796v2,25,2411.02796v2,7,2,1,True,True,411.2
b7017c12-0625-4c9c-baef-128f65b22da0,What potential consequences could arise if Ursus fails to repay the loan?,abstractive,text,cs.AI,2411.11853v3,11,2411.11853v3,11,1,1,True,True,266.1
b7123237-5ecc-4428-bb15-fc8d6f166597,How do urban and rural real estate price distributions differ in France?,abstractive,text-image,cond-mat.stat-mech,2412.14624v2,5,2412.14624v2,5,1,1,True,True,366.2
b7627ca4-e7c6-4bc1-bfa9-93c4f09608bc,What happens to the temporal order of events on a spacelike path after Lorentz transformation?,abstractive,text,physics.gen-ph,2412.05495v6,2,2412.05495v6,2,1,1,True,True,412.8
b76a0e45-7cbb-4608-b8ee-2c771ea27ef0,What conditions make ultrametric balls equivalent to other geometric shapes like boxes or singletons?,abstractive,text-image,math.RA,2401.07317v2,8,2412.15576v4,12,,2,False,True,379.1
b837e362-4b34-4962-bf7b-534c25f8bd94,Does the DREP module account for energy measurement uncertainties?,extractive,text,physics.med-ph,2407.18337v4,14,2407.18337v4,14,1,1,True,True,388.2
b8a0321e-da8d-4e34-ba40-a35e46c056c8,How do concurrent composition theorems apply to differential privacy?,abstractive,text-image,cs.DS,2411.03299v2,2,2411.03299v2,1,2,1,True,True,271.4
b8ffd9ba-b30e-4e81-8e9a-5cf42529113b,How does initial tracking using envelope estimation compare to direct audio mixture tracking?,abstractive,text-table-image,eess.AS,2409.04843v2,9,2409.04843v2,9,1,1,True,True,349.8
b9f96e77-09e0-4795-ab19-9353bbac0f7e,How do different infrared wavelengths perform in cyclone prediction models?,abstractive,text-image,physics.ao-ph,2409.16507v2,42,2409.16507v2,10,,1,False,True,534.0
ba135f3f-566d-4624-97a8-4000b4d3d405,Is there a unique solution to the phase problem if certain conditions are met?,extractive,text,physics.optics,2409.07413v5,1,2409.07413v5,17,2,1,True,True,399.5
ba40f2aa-dd74-4c03-a067-c8563769bdbb,What role do Conduché fibrations play in locally cartesian closed $\infty$-toposes?,abstractive,text-image,math.CT,2408.14335v2,3,2408.14335v2,3,1,1,True,True,384.8
bad99660-ee88-4f0e-b427-33c57050f4c6,Is Partial Experts Checkpointing device-specific or device-agnostic?,extractive,text,cs.DC,2408.04307v3,7,2408.04307v3,7,1,1,True,True,379.1
bb2e8d94-0745-4e5f-b922-776cf721187b,What are the key factors influencing truncation errors in vortex dynamics?,abstractive,text-image,physics.comp-ph,2406.07366v2,2,2406.07366v2,2,1,1,True,True,397.1
bc047bab-2324-4d94-9c0a-9a702c6b4bc6,Who posed an influential challenge to CEM in 2000?,extractive,text,cs.AI,2405.11284v3,16,2405.11284v3,16,1,1,True,True,366.5
bd137383-949d-49c8-8402-3934dbd73c76,How does decoupling memory load and store interfaces benefit loop pipelining?,abstractive,text,physics.flu-dyn,2411.16245v2,8,2411.16245v2,8,1,1,True,True,360.7
bd80d1d1-5f8a-494f-9bb8-20de73745735,Can de Boor's algorithm be used to evaluate spline positions and derivatives at any location $\tau$?,extractive,text,physics.comp-ph,2406.07366v2,1,2406.07366v2,1,1,1,True,True,541.9
bda1e55c-685c-4c57-8598-8297b46dfdfb,What is the relationship between \( f_D \) and \( f_m \) in the Doppler cone?,extractive,text-image,eess.SP,2409.01631v3,3,2409.01631v3,3,1,1,True,True,391.9
be6942ea-b6fc-44c6-ba02-9c5d4f1edf20,How does graph-based encoding enhance SQL query generation?,abstractive,text-image,cs.DB,2408.05109v4,13,2408.05109v4,13,1,1,True,True,365.8
be831640-25f4-4cb1-9ec1-5dba8686cb96,Why is controlling skyrmion helicity significant for technological applications?,abstractive,text,cond-mat.mes-hall,2406.00785v2,0,2406.00785v2,0,1,1,True,True,510.4
be885c91-e5bd-4abb-a29c-f8ab77243e28,Do Minimax and Split Cycle methods satisfy positive involvement and the Condorcet winner criterion?,extractive,text,econ.TH,2401.05657v5,3,2401.05657v5,3,1,1,True,True,512.1
be90c575-2df0-4ddb-a7b5-a7fa60f05ce0,How do mass ratios affect gravitational wave detections in binary neutron star and neutron star-black hole systems?,abstractive,text-image,astro-ph.HE,2411.13673v2,7,2411.13673v2,7,1,1,True,True,368.6
beeac53a-fbba-4551-b569-d82e6e365224,What challenge does modeling expectations for narrative content present compared to structured attributes like price and quality?,abstractive,text,cs.CL,2412.15239v2,2,2412.15239v2,2,1,1,True,True,367.5
bf5656ac-468b-43c6-a0ba-9b1e62659c90,What is AlArena?,extractive,text,cs.CR,2412.14566v2,3,2412.14566v2,5,5,1,True,True,371.9
bf99ee8f-a5ee-4424-a935-09352d6bf2dc,What implications do new findings on distribution function limits have for causal inference studies?,abstractive,text,math.ST,2405.08806v2,2,2405.08806v2,2,1,1,True,True,361.7
c0829b5c-f160-4a63-b58d-45aa1f5134f1,What is the correlation between Bullying Int and Homophobic Int?,abstractive,text-image,stat.ME,2411.18481v2,2,2411.18481v2,2,1,1,True,True,725.8
c15e6678-b2c3-419c-b834-e0917d1680c4,How can upper bounds on missing intensities improve reconstruction quality?,abstractive,text-image,physics.optics,2409.07413v5,30,2409.07413v5,30,1,1,True,True,415.2
c1eb1444-d41d-4c8b-aabc-c26946b06763,How does Koszul duality contribute to understanding curved Morita deformations?,abstractive,text-image,math.KT,2406.04945v2,1,2406.04945v2,0,2,1,True,True,395.6
c22279aa-7de5-453a-b6d2-0ac55e41bc60,How does a dense triangular layout compare to a linear layout in terms of pulse length per QEC cycle?,abstractive,text-image,quant-ph,2412.14918v3,17,2412.14918v3,17,1,1,True,True,514.0
c3807016-d1fa-4b0e-9a5e-a8cb9bb2b2b7,In what ways do classical perturbation methods differ from data-driven approaches like the Koopman operator in astrodynamics?,abstractive,text,nlin.CD,2409.14246v2,1,2409.14246v2,1,1,1,True,True,381.8
c41bc7d1-6d95-48f6-8603-53a3e6b03ef0,How do different prediction methods perform concerning mean size intervals when predicting home prices?,abstractive,text-table-image,stat.ME,2406.08366v2,4,2406.08366v2,17,9,1,True,True,685.3
c45f4e48-c400-40d0-9966-87f47a376a1c,What does the Residuals vs. Predicted Values plot indicate about linearity and homoscedasticity?,abstractive,text-image,q-bio.QM,2412.20245v4,16,2412.20245v4,16,1,1,True,True,396.2
c5ef96d1-c1a9-4e38-a808-4df4cdce13a2,How do altitude changes impact signal reception for UAVs using different devices?,abstractive,text-image,cs.IT,2411.09666v2,12,2411.09666v2,12,1,1,True,True,514.5
c6346819-c642-4b1f-9d6a-49430ba4ca8d,Was there a slowdown in the growth rate of carbon intensity for rural areas between the periods of 2000-2011 and 2011-2022?,extractive,text-image,econ.GN,2412.06360v4,16,2412.06360v4,16,1,1,True,True,384.4
c75a52d2-7f9d-42df-bb74-eec74f755885,What role does the symplectic current play in defining global flux-balance laws?,abstractive,text,gr-qc,2406.10343v4,6,2406.10343v4,6,1,1,True,True,271.8
c765d0cd-222c-4bd0-9d29-ed9e420ae2c7,Why is coordinate-wise median aggregation used in federated learning experiments?,abstractive,text-image,cs.LG,2412.00980v2,40,2412.00980v2,18,3,1,True,True,363.6
c7de245c-b160-4ccb-bdd8-8a108caf4bc3,What measures did New Zealand implement to control Covid-19 transmission before achieving high vaccine coverage?,abstractive,text,stat.AP,2412.08927v2,2,2412.08927v2,2,1,1,True,True,375.0
c9b7a05a-52f5-422b-8df9-4b7d4ba6447c,What happens if the lower bound on $P(X+Y \leq z)$ is not achievable under a copula $C_t$?,abstractive,text,math.ST,2405.08806v2,9,2405.08806v2,12,2,1,True,True,380.7
c9ea607a-8206-431e-b5fd-fa7a4007870e,How does re-compression affect the detection of manipulated images?,abstractive,text,cs.CR,2408.17106v2,0,2408.17106v2,18,3,1,True,True,507.8
c9fb8e63-6f77-4ddf-8769-fb091c667446,How does Wav2vec2.0 improve speech recognition in noisy classroom settings?,abstractive,text,cs.CL,2409.14494v3,1,2409.14494v3,1,1,1,True,True,391.7
c9fcbed7-ddc7-49b8-8eb2-4d8ff7bc49c5,Why is it important to balance interaction and controllability in market simulation engines?,abstractive,text,q-fin.CP,2409.07486v2,31,2409.07486v2,11,6,1,True,True,533.3
ca35d598-a95d-4618-a2f0-21a8bd24545b,What theoretical rationale supports using multilevel metamodels in simulation studies?,abstractive,text,stat.ME,2401.07294v4,0,2401.07294v4,15,2,1,True,True,396.4
cad10b9b-228a-4664-9ec3-5fb9b821803a,How are prime numbers related to zero-free regions for Dirichlet L-functions?,abstractive,text-image,math.GM,2412.11130v5,12,2412.11130v5,12,1,1,True,True,588.7
cbe23e02-8075-4f2e-96e8-67c8dd60887a,Why is it challenging to monitor individual-level disease prevalence during pandemics?,abstractive,text-image,physics.soc-ph,2406.09983v2,1,2406.09983v2,1,1,1,True,True,249.8
cc263a55-e13c-4b93-984d-e368d2a9852e,Is there a maximum limit to the wait time in PyGen's exponential backoff model?,extractive,text,cs.SE,2411.08932v2,13,2411.08932v2,13,1,1,True,True,427.0
cc631a16-d651-4d3c-992f-02f6b99c0144,How is the ADO invariant defined for colored knotted graphs?,extractive,text-image,math.GT,2501.00225v2,5,2501.00225v2,5,1,1,True,True,536.2
cc8a03e0-071e-4cd4-b218-bbc0f60eaf35,Are emergency or urgent admissions more likely to result in a one-day stay?,extractive,text-image,econ.EM,2402.02272v2,24,2402.02272v2,24,1,1,True,True,380.2
